,Time,Sender,Sender_type,Content
7995,5:52:03,leroidusucre2,none,mdr
7996,5:52:04,mathiiis69,none,je prenais des cordes sortis et au cazou jy allais
7997,5:52:04,Pincre,none,avant je la connaissais la grotte
7998,5:52:06,exeGamers,subscriber,atreus utilise flash
7999,5:52:06,Kii0TV,none,moi je suis un Boomers j'ai pas jouer
8000,5:52:07,Cyberm_,none,jla connaissais par coeur sans flash mdrr
8001,5:52:10,hebus26,subscriber,trop chiant de donner flash a un pokemon
8002,5:52:12,WeebsGod,subscriber,jfrole les murs et jbaisse la tête
8003,5:52:12,Tiirayx,premium,des coffres LUL
8004,5:52:13,BadkyTwitch,subscriber,^^
8005,5:52:14,oreliencoo,none,@Wade_Wilsun c'est validé
8006,5:52:15,Uta_atomeAS,none,c'est plus dur que gow en mode gow
8007,5:52:16,DoubleProportions,premium,y a pas de coffre nécessaire au %
8008,5:52:16,elliot_alders0n,none,le tombeau des geants ds1 sans lumiére
8009,5:52:18,yacinitoz,subscriber,sa bidoche c'est une région
8010,5:52:22,Kioukay,none,Perso j'ai jamais été chercher la CS flash; je sais même pas ou elle est ._.
8011,5:52:22,Kab4l_,premium,mdr ching chong pas mal le clip
8012,5:52:23,iii_mangue_iii,subscriber,@Noxiko ouai javoue
8013,5:52:31,Shenguts,none,Sardoche il te faut la cs go pour le prochain boss
8014,5:52:35,CarchacrokFurieux,none,c'est du bon suc gastrique bien acide
8015,5:52:37,CarchacrokFurieux,none,miam
8016,5:52:44,nero_scp,premium,Kreygasm Kreygasm Kreygasm
8017,5:52:49,waldernshh,none,Go reviser le chapitre acide base !
8018,5:52:50,JackDarius,premium,jamais osé dans la cs flash aussi; mais c'est juste parceque j'étais gamin et que je pensais que c'était impossible sans. La naïveté quoi ^^
8019,5:52:51,popolitain,none,oué ya edf qui est passé
8020,5:52:52,Uta_atomeAS,none,mdr ils sont en train de piller le serpent
8021,5:52:52,ahuriz,none,oh ce sss
8022,5:52:53,Bahamutpuzle,none,tu vas trouvé ruto tu penses ?
8023,5:52:55,nero_scp,premium,masterLoot masterLoot masterLoot masterLoot masterLoot masterLoot
8024,5:52:55,Harragore,none,il a enfin no hit na Valkyrie ?
8025,5:52:58,faitesdescreditsetvotez,none,Il est bien la maison soon
8026,5:52:59,GauliathTheDavid,none,suc gastrique auquel résiste la barque SeemsGood
8027,5:53:00,CarchacrokFurieux,none,pourquoi y'a un coffre dans sa gorge
8028,5:53:01,NorthWind63,subscriber,toujours utile l'argent
8029,5:53:02,BauerFeukeur,subscriber,il a avalé des coffres et ils les a posés dans le bon sens oklm
8030,5:53:04,redazur,none,Je rigole il trouve un corbeau LUL
8031,5:53:11,Volgar1991,none,t'es juste le boss enfaite
8032,5:53:12,DaFe___,subscriber,c'etait toutes ses economies
8033,5:53:14,stamboxe,none,c'est Ali Baba le mec
8034,5:53:14,tayozzzzz,none,Le plus riche de tout les royaume
8035,5:53:15,emilepikapo,none,toutes les retraites que tu pourrais financer avec ça wouh
8036,5:53:15,BauerFeukeur,subscriber,argent vraiment utile dans le futur crois moi
8037,5:53:15,iii_mangue_iii,subscriber,hahahaha
8038,5:53:15,Raezyviel,subscriber,Et pour ressortir ? Kappa
8039,5:53:15,Pindday,none,sa cotisation
8040,5:53:17,seenq_91,none,il a du avaler des corbeaux
8041,5:53:18,colonel_geek,none,Juste pour le plaisir de briser le coffre à main nue
8042,5:53:20,CarchacrokFurieux,none,LINK
8043,5:53:21,MetaCarpe,none,ce jeu quand meme Kreygasm
8044,5:53:21,malreen,subscriber,sardAYAYA
8045,5:53:21,faitesdescreditsetvotez,none,Je trouve que ils font le taff; voyons les mobs
8046,5:53:23,siriko63,none,mdr il y'a de la lumière dans son estomac; edf sont passés installer le courant
8047,5:53:25,MenaceTotale,subscriber,Effectivement c'est très beau
8048,5:53:26,Calamagrosti,none,devil mat cry 3
8049,5:53:27,Furious_jack,none,Ca me fait penser à ma mére
8050,5:53:28,menbalekfrere,none,AIE
8051,5:53:32,gatsuu__,subscriber,Y a un moyen de voir toute les rediffs quelque part ?
8052,5:53:32,stamboxe,none,ah ben tiens il a avalé un village
8053,5:53:33,CommanderRiver,premium,C'est reparti
8054,5:53:33,yacinitoz,subscriber,@GauliathTheDavid cherche pas kratos pague d'un seul côté cherche pas de logique mdr
8055,5:53:34,Oussamasc,subscriber,@Sardoche presque autant de thune que dans la réalité c'est nice
8056,5:53:35,faitesdescreditsetvotez,none,Non retraite mode
8057,5:53:35,Rayzone93,subscriber,FwryNok subscribed with Twitch Prime. They've subscribed for 4 months; currently on a 2 month streak! demain il y a popcorn
8058,5:53:39,Oryzon_TV,subscriber,les professions liberales ce font enculer
8059,5:53:39,menbalekfrere,none,Glissade
8060,5:53:40,tayozzzzz,none,J'espere que tu fillera rien a atreus
8061,5:53:41,theklyntar,subscriber,Calmez vous les gars; l'acide gastrique c'est pas le sang des alien qui fait tout fondre d'un coup
8062,5:53:42,CarchacrokFurieux,none,Il a même pas croqué dedans
8063,5:53:43,Florentinow,moderator,y'en a; vous etes ravagé ma parole
8064,5:53:43,keplor1b,premium,mais gros il a manger une citée entière XD
8065,5:53:44,CarchacrokFurieux,none,c'est intact
8066,5:53:45,axmo14,none,Il stream jusqu’à quelle heure?
8067,5:53:45,kkaaohi,premium,Kratos entrain d'explorer la cavité vaginale des 2000 henrirHEY henrirHEY
8068,5:53:57,popolitain,none,sont sympa d'avoir installer ça dans le serpent quand même
8069,5:53:58,Tiirayx,premium,il a un mecanisme dans son bide
8070,5:54:03,Uta_atomeAS,none,ça me rappelle la bouche de belluci :tu_vois_de_quel_emoji_je_parle:
8071,5:54:05,Netizen29,subscriber,@FwryNok non; un best of
8072,5:54:07,Ykrad_,subscriber,FwryNok non demain y'a pas pop corn à cause de Noel LUL
8073,5:54:16,Angelz3,subscriber,mais
8074,5:54:17,CarchacrokFurieux,none,ça c'est de la gorge profonde en tout cas
8075,5:54:17,Nidalape,none,Kratos est riche la CHANCE akaruuChance
8076,5:54:24,enec,none,mais ptdr
8077,5:54:24,Rayzone93,subscriber,ok merci
8078,5:54:24,DoubleProportions,premium,fermez la dans le chat svp
8079,5:54:26,Florentinow,moderator,xd
8080,5:54:36,menbalekfrere,none,Y'a une corde
8081,5:54:41,ElCheGuevarab,subscriber,Ca n'a pas été installé dans le serpent; il a avalé la statue de Thor et son piédestal
8082,5:54:46,Angelz3,subscriber,casse le bois
8083,5:54:47,CarchacrokFurieux,none,putain y'a des plantes et tout
8084,5:54:53,kernevezstolen,none,LUL
8085,5:54:54,Tiwkiwikie,none,LUL SeemsGood
8086,5:54:55,Tiirayx,premium,Keepo
8087,5:54:55,kkaaohi,premium,henrirCRY
8088,5:54:56,CarchacrokFurieux,none,Kappa
8089,5:54:57,Noxiko,subscriber,VoteYea
8090,5:54:57,Demowned,none,LUL
8091,5:54:57,Ykrad_,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
8092,5:54:58,XdArKnArUtOkiLlErBoYdU33X,subscriber,sardLurk sardLurk sardLurk
8093,5:54:59,SchmitShot,none,Kreygasm Kreygasm
8094,5:54:59,AstroBoyss,subscriber,sardSad sardSad sardSad sardSad sardSad sardSad sardSad sardSad sardSad sardSad
8095,5:54:59,KyrieYN,subscriber,sardCry sardCry sardCry
8096,5:55:00,parasidus_paradoxum,none,sardAYAYA sardAYAYA sardAYAYA
8097,5:55:00,WeebsGod,subscriber,NotLikeThis
8098,5:55:00,mathiiis69,none,LUL
8099,5:55:01,britho,none,SSSsss
8100,5:55:01,la_main_droite_de_Jamel,none,4Head
8101,5:55:01,MIDORAFKEZGG,none,HeyGuys HeyGuys HeyGuys
8102,5:55:01,Raul7_Madrid,premium,KappaClaus KappaClaus
8103,5:55:01,KilluaDeOUf,none,LUL LUL LUL LUL LUL LUL LUL LUL
8104,5:55:01,deathantx,none,LUL
8105,5:55:01,faitesdescreditsetvotez,none,sardFire sardFire
8106,5:55:01,Djokaro,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
8107,5:55:01,kkaaohi,premium,henrirCRY henrirCRY
8108,5:55:03,Nidalape,none,akaruuChance akaruuChance akaruuChance
8109,5:55:03,Mutsumi_623,none,sanwaGASM
8110,5:55:03,AnimalPredator,subscriber,LUL
8111,5:55:03,Pincre,none,mrmvFinkie mrmvFinkie mrmvFinkie mrmvFinkie
8112,5:55:04,MarcelGompact,premium,xariChef_RD xariChef_RD xariChef_RD xariChef_RD
8113,5:55:04,frileozelsiph,none,NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis
8114,5:55:04,CyYmeRia,none,mrmvZizou mrmvZizou mrmvZizou mrmvZizou
8115,5:55:05,reksai_trop_fort,none,Kappa
8116,5:55:06,Aukussse,subscriber,FBtouchdown FBtouchdown FBtouchdown FBtouchdown
8117,5:55:06,zegnar1,none,OWL2019Tracer
8118,5:55:07,Gggeremy,none,lbwTrivio lbwTrivio lbwTrivio lbwTrivio lbwTrivio lbwTrivio
8119,5:55:07,Sas_95,premium,KappaHD KappaHD
8120,5:55:07,keplor1b,premium,crocoVIGILE crocoVIGILE crocoVIGILE
8121,5:55:09,Greenjey,none,NotLikeThis NotLikeThis NotLikeThis NotLikeThis
8122,5:55:09,Youmaboii,none,HeyGuys
8123,5:55:09,modeeloo,none,peaxxyCry peaxxyCry peaxxyCry peaxxyCry peaxxyCry peaxxyAngry peaxxyAngry peaxxyCry peaxxyCry peaxxyCry
8124,5:55:09,malreen,subscriber,sardDark sardDark sardDark sardDark sardDark
8125,5:55:10,bexyu,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
8126,5:55:10,Homme_Lette,premium,LUL LUL LUL LUL
8127,5:55:10,spardaha,none,Kappa Kappa Kappa Kappa
8128,5:55:12,yacinitoz,subscriber,BibleThump BibleThump
8129,5:55:12,Dr_thivi,subscriber,LUL LUL LUL LUL
8130,5:55:12,Tanacoo,subscriber,NotLikeThis NotLikeThis
8131,5:55:13,Elbatro,subscriber,sardBan sardBan sardBan
8132,5:55:13,hawk8,none,HahaLean HahaLean HahaLean HahaLean HahaLean BibleThump BibleThump BibleThump BibleThump
8133,5:55:13,NaydeeM_,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
8134,5:55:14,vivinefortnite,none,nsySleep nsySleep nsySleep nsySleep nsySleep nsySleep nsySleep nsySleep nsySleep nsySleep nsySleep nsySleep nsySleep nsySleep
8135,5:55:14,SugarRaay,none,SSSsss
8136,5:55:15,flaguia,none,LUL LUL LUL
8137,5:55:15,Kii0TV,none,HahaDoge HahaDoge HahaDoge HahaDoge
8138,5:55:17,derkosz,premium,masterLove masterLove masterLove
8139,5:55:19,lejosephore,subscriber,BibleThump BibleThump
8140,5:55:19,4bell4,none,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
8141,5:55:19,Lyo_jeux,none,six4TOZETOP six4TOZETOP six4TOZETOP six4TOZETOP six4TOZETOP
8142,5:55:19,menbalekfrere,none,LUL
8143,5:55:20,GrabbyWow,premium,PokCroagunk PokGengar PokGardevoir PokCharizard PokBlaziken PokWeavile
8144,5:55:20,zegnar1,none,PartyPoro PartyPoro PartyPoro
8145,5:55:20,AstroBoyss,subscriber,LUL LUL LUL
8146,5:55:21,RAFELAPEL,none,FailFish
8147,5:55:22,kernevezstolen,none,Keepo
8148,5:55:22,WeebsGod,subscriber,atamGasm atamGasm atamGasm atamGasm atamGasm atamGasm atamGasm
8149,5:55:23,Meliodas_ow_,none,TPFufun TPFufun TPFufun TPFufun TPFufun
8150,5:55:23,Essentielgame,none,Squid1 Squid2 Squid3 Squid4
8151,5:55:24,Dr_thivi,subscriber,sardQI sardQI
8152,5:55:27,malreen,subscriber,sardLurk sardLurk sardLurk sardLurk
8153,5:55:27,batcho98,premium,tyrolienne
8154,5:55:28,faitesdescreditsetvotez,none,CoolStoryBob no backseat
8155,5:55:29,Gggeremy,none,lbwTrivio lbwTrivio lbwTrivio lbwTrivio
8156,5:55:29,menbalekfrere,none,NotLikeThis
8157,5:55:31,vufma,none,BibleThump
8158,5:55:31,paracetamol02,premium,NotLikeThis NotLikeThis
8159,5:55:31,4bell4,none,sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA sardAYAYA
8160,5:55:31,frileozelsiph,none,yessss
8161,5:55:32,massoun,premium,BibleThump BibleThump BibleThump
8162,5:55:33,ever_booming,none,PowerUpL SabaPing PowerUpR
8163,5:55:33,frutozz,none,bande de cons
8164,5:55:34,slwks,none,askiSmile askiSmile askiSmile
8165,5:55:35,Firewinter54,none,LUL LUL LUL
8166,5:55:35,curliy,subscriber,sardThink sardThink sardThink sardThink sardThink
8167,5:55:35,siriko63,none,ResidentSleeper
8168,5:55:36,Djokaro,subscriber,Il est à l'intérieur de quoi là enfait ?
8169,5:55:36,ElCheGuevarab,subscriber,Squid1 Squid2 Squid3 Squid4
8170,5:55:42,Keylishy,subscriber,sardAYAYA_TKsardAYAYA_TKsardAYAYA_TKsardAYAYA_TKsardAYAYA_TKsardAYAYA_TK
8171,5:55:42,WeebsGod,subscriber,monkaW
8172,5:55:42,yacinitoz,subscriber,aie la sauce
8173,5:55:42,XdArKnArUtOkiLlErBoYdU33X,subscriber,LUL
8174,5:55:43,menu_1f,subscriber,triste
8175,5:55:43,Tanacoo,subscriber,Bien fait les ploucs
8176,5:55:44,Noxiko,subscriber,du serpent monde
8177,5:55:48,Djokaro,subscriber,ok
8178,5:55:49,Florentinow,moderator,Bon j'met sub mode pendant qlq temps
8179,5:55:50,AstroBoyss,subscriber,eh au revoir les pauvres
8180,5:55:52,Wade_Wilsun,subscriber,le streamer qui se fait backseat et qui a l'espoir de trouver quelque chose tout seul quand meme LUL Kappa ca me fait d ela peine
8181,5:55:53,Keylishy,subscriber,sardAYAYA_TK sardAYAYA_TK sardAYAYA_TK sardAYAYA_TK sardAYAYA_TK sardAYAYA_TK
8182,5:55:57,BauerFeukeur,subscriber,@Angelz3 ton sub 3 ans qui t'as sauvé :o
8183,5:55:57,zillou,subscriber,non
8184,5:56:00,menu_1f,subscriber,au moins
8185,5:56:00,ShinyPervy,subscriber,Ciao les pauvres
8186,5:56:01,Raezyviel,subscriber,Non psk il a parlé de la statue de thor
8187,5:56:01,atomhunts,subscriber,OUI.
8188,5:56:01,Aukussse,subscriber,non
8189,5:56:04,ritoone92,premium,ritoone92 subscribed with Twitch Prime. They've subscribed for 2 months; currently on a 1 month streak! hello sard !
8190,5:56:07,blacky0da,subscriber,non il est dans la sttue de thor
8191,5:56:08,SushiyamaPanda,subscriber,850 hectares pog
8192,5:56:16,sylarpowa,subscriber,ouiLEPOT ouiLEPOT
8193,5:56:17,luxime,subscriber,non cat il est dans une statue
8194,5:56:21,fiightblue,subscriber,LUL LUL LUL LUL LUL
8195,5:56:23,Agabouda,subscriber,Ferero roché
8196,5:56:27,WeebsGod,subscriber,DansGame
8197,5:56:48,yacinitoz,subscriber,mimir il doit bien se faire chier quand même
8198,5:56:50,Boldh,subscriber,C'est ce que me dit ma copine
8199,5:56:52,Oussamasc,subscriber,la profondeur importante Kappa
8200,5:57:02,Dr_thivi,subscriber,CMB
8201,5:57:03,Likehit_,none,on a vue le cou de mimir la sard x)
8202,5:57:06,Wade_Wilsun,subscriber,ma femme me le dit souvent aussi
8203,5:57:09,McWoweeGuy,subscriber,Il fait le tour du royaume quoi
8204,5:57:11,theklyntar,subscriber,@Sardoche Bah techniquement il fait le tour de la terre donc^^
8205,5:57:11,fiightblue,subscriber,LUL LUL LUL
8206,5:57:13,BauerFeukeur,subscriber,la longueur en scénarium t'ne fais pas Kappa
8207,5:57:15,Noxiko,subscriber,NN
8208,5:57:16,Noxiko,subscriber,NON
8209,5:57:18,luxime,subscriber,go
8210,5:57:19,NaydeeM_,subscriber,RETOURNE
8211,5:57:20,yacinitoz,subscriber,noooon
8212,5:57:21,Ridolim,subscriber,LUL
8213,5:57:21,menu_1f,subscriber,hahaha
8214,5:57:21,fiightblue,subscriber,retournee si
8215,5:57:23,afessetwin,subscriber,wow il a tellement avancé !
8216,5:57:23,Flasters,subscriber,non
8217,5:57:26,yacinitoz,subscriber,arrête :(
8218,5:57:29,BauerFeukeur,subscriber,AH NON HEIN
8219,5:57:39,iii_mangue_iii,subscriber,ya pas un mec qui peut m'envoyer 4.5k gold c'est pour la monture
8220,5:57:40,yacinitoz,subscriber,sard17
8221,5:57:44,creepoulet,subscriber,C'est pour cotiser; c'est important
8222,5:57:52,DaFe___,subscriber,quel trolleur ils ne seront meme plus la
8223,5:57:54,Noxiko,subscriber,ça c'est les developpeurs qui ont voulu rajouter du temps de jeu 100%
8224,5:57:56,eestela,subscriber,2657
8225,5:57:57,NaydeeM_,subscriber,2468
8226,5:58:03,Aukussse,subscriber,2697
8227,5:58:04,nnaviss,subscriber,2359
8228,5:58:05,AstroBoyss,subscriber,2784
8229,5:58:06,limo32,subscriber,Je parie sur un 2000
8230,5:58:07,theklyntar,subscriber,1992
8231,5:58:09,Keylishy,subscriber,Ca ce paye pas tout seul une maison au bord d'un lac les gars
8232,5:58:10,bydreadx,subscriber,2759
8233,5:58:11,WeebsGod,subscriber,c'est plus
8234,5:58:12,Tanacoo,subscriber,2278
8235,5:58:12,BauerFeukeur,subscriber,@Florentinow bon il troll Kappa
8236,5:58:13,menu_1f,subscriber,juste
8237,5:58:15,NaydeeM_,subscriber,42069
8238,5:58:18,AstroBoyss,subscriber,258
8239,5:58:19,Florentinow,moderator,ce troleur
8240,5:58:21,WeebsGod,subscriber,c'est moins
8241,5:58:25,Dr_thivi,subscriber,sardMaison sardLac
8242,5:58:28,Flasters,subscriber,2336
8243,5:58:28,iii_mangue_iii,subscriber,il a dit pain au chocolat
8244,5:58:29,yacinitoz,subscriber,perso je pense qu'à mon gros bide
8245,5:58:30,XdArKnArUtOkiLlErBoYdU33X,subscriber,j'comprends pas pourquoi tu dis pas chocolatine surtout
8246,5:58:32,NaydeeM_,subscriber,...
8247,5:58:33,menu_1f,subscriber,LUL
8248,5:58:34,fiightblue,subscriber,LUL LUL LUL
8249,5:58:35,DaFe___,subscriber,MDR
8250,5:58:35,Angelz3,subscriber,ahah
8251,5:58:36,Djokaro,subscriber,Ouais il est clairement de droite xD
8252,5:58:37,luxime,subscriber,LUL
8253,5:58:37,BauerFeukeur,subscriber,LUL
8254,5:58:38,yacinitoz,subscriber,je l'aurais pris cette tarte
8255,5:58:40,AstroBoyss,subscriber,je le déteste
8256,5:58:42,eestela,subscriber,Par-Fait
8257,5:58:43,NaydeeM_,subscriber,j'vais mle faire
8258,5:58:43,LifeNote_,subscriber,@Sardoche comme dirait bill gates si vous mourrez pauvre c'est de votre faute
8259,5:58:44,Tanacoo,subscriber,sardLUL sardLUL sardLUL sardLUL
8260,5:58:44,limo32,subscriber,LUL LUL
8261,5:58:48,ShinyPervy,subscriber,LUL LUL LUL LUL LUL
8262,5:58:49,nnaviss,subscriber,Bah bien joué à toi ducouo
8263,5:58:50,BauerFeukeur,subscriber,je te hais sard
8264,5:58:57,Gwernaroth,subscriber,juste un bug; comme ma retraite Kappa
8265,5:58:58,Oussamasc,subscriber,LUL jvais me plaindre de la cotisation à cause d'un bug moi aussi LUL
8266,5:59:02,Psyborg321,subscriber,ouais mais le temps c'est de l'argent
8267,5:59:03,politicallyincorrect314,subscriber,les smicards du tchat en sueur
8268,5:59:08,XdArKnArUtOkiLlErBoYdU33X,subscriber,et la tartelette aux framboises c'est top tier quel gachis
8269,5:59:08,WeebsGod,subscriber,il est kon laisse le
8270,5:59:13,Agabouda,subscriber,Tu en est sur qu'il y avait pas un petit tas de piece dans le coin ? hmmm
8271,5:59:15,ElCheGuevarab,subscriber,Fauut attendre la digestion pour sortir now Kappa
8272,5:59:18,sweetyoung,subscriber,Kappa
8273,5:59:20,Elbatro,subscriber,Même le gosse backseat
8274,5:59:32,theklyntar,subscriber,ENFIN
8275,5:59:35,Tanacoo,subscriber,Y a pas de Croa dans le serpent ?
8276,5:59:41,Oussamasc,subscriber,chut
8277,5:59:45,KyrieYN,subscriber,diarhée
8278,5:59:47,BauerFeukeur,subscriber,attendre les rejets pour sortir Kappa
8279,5:59:48,ElCheGuevarab,subscriber,Gaviscon
8280,5:59:49,XdArKnArUtOkiLlErBoYdU33X,subscriber,si j'étais streamer j'achèterais des tartelettes aux framboises tout les jours
8281,5:59:51,Noxiko,subscriber,EHHEHEHEHE
8282,5:59:56,NaydeeM_,subscriber,Pourquoi Atreus c'est plus un connard maintenant ?
8283,5:59:57,nnaviss,subscriber,J'avoue le serpent aurait pas manger un ptit corbeau la ?
8284,5:59:58,Raezyviel,subscriber,Aurait-il une diarrhée explosive ? Kappa
8285,5:59:58,Smooth_y,moderator,sardAYAYA sardAYAYA @Badacide
8286,5:59:59,hebus26,subscriber,entre le diabete et les dents qui tombent garder la tartelette pour la retraite c'est pa sle bon plan
8287,6:00:01,ElCheGuevarab,subscriber,Chut le chat et regardez
8288,6:00:06,creepoulet,subscriber,Il a pas prit son Actimel ce matin :/
8289,6:00:09,Oussamasc,subscriber,Baldur qui va spawn LUL
8290,6:00:11,DaFe___,subscriber,le serpent danse la macarena
8291,6:00:13,mystic__banana,subscriber,donnez lui un spasfon
8292,6:00:15,frutozz,none,Il a envi de péter
8293,6:00:16,Noxiko,subscriber,ITS TIME TO SHINE
8294,6:00:22,KyrieYN,subscriber,Baldur ce fumier sardMonkaS
8295,6:00:22,Aukussse,subscriber,y'a un livre audio du doubleur anglais de mimir
8296,6:00:23,Poiraut,subscriber,Poiraut subscribed at Tier 1. They've subscribed for 2 months; currently on a 1 month streak! tes remarques Sard j'adore et j'aime le game play fins les quetes annexes y'a rien de mieux
8297,6:00:26,yacinitoz,subscriber,baldur le détraqué
8298,6:00:31,Elbatro,subscriber,15k gg
8299,6:00:42,BauerFeukeur,subscriber,les beaux 15k
8300,6:00:46,WeebsGod,subscriber,monkaW
8301,6:00:49,XdArKnArUtOkiLlErBoYdU33X,subscriber,il était assuré le bateau ?
8302,6:00:51,DaFe___,subscriber,oh mais qui voila
8303,6:01:00,Raezyviel,subscriber,Qui ose taper un serpent si stylé
8304,6:01:02,WeebsGod,subscriber,il meurt ? atamThump
8305,6:01:04,SushiyamaPanda,subscriber,qui voila-je
8306,6:01:04,NorthWind63,subscriber,Mdrr
8307,6:01:05,BauerFeukeur,subscriber,il est mort ? :o
8308,6:01:07,AstroBoyss,subscriber,il est mort
8309,6:01:08,zillou,subscriber,PepeHands
8310,6:01:11,bab0b,subscriber,J'peux pas croire qu'il soit mort
8311,6:01:14,Aukussse,subscriber,JPP LUL
8312,6:01:16,WeebsGod,subscriber,mais non atamThump
8313,6:01:20,Derasiel_Wowee,subscriber,Wowee
8314,6:01:22,MenaceTotale,subscriber,Noonnn sérieux ? Le broooo
8315,6:01:26,LifeGuard_IRL,subscriber,sardSad
8316,6:01:26,WeebsGod,subscriber,Wowee
8317,6:01:36,yacinitoz,subscriber,ooooh ptn
8318,6:01:41,Beliss,subscriber,Wowee
8319,6:01:43,yacinitoz,subscriber,ce passage
8320,6:01:43,AstroBoyss,subscriber,j'annonce freya la pute
8321,6:01:44,Adras_,subscriber,coquine
8322,6:01:46,ElCheGuevarab,subscriber,Sit and watch the masterpiece now
8323,6:01:49,yacinitoz,subscriber,ceux qui connaissent ;)
8324,6:02:03,WeebsGod,subscriber,Wowee
8325,6:02:09,sweetyoung,subscriber,chuuut
8326,6:02:11,ElCheGuevarab,subscriber,go ban @astroboyss
8327,6:02:13,Oussamasc,subscriber,jure son fils c'est ptetre Baldur ?
8328,6:02:16,Wade_Wilsun,subscriber,la musique
8329,6:02:21,stelvesse99,subscriber,Chut spoilez pas
8330,6:02:27,Noxiko,subscriber,@Oussamasc C'est Baldur
8331,6:02:27,AstroBoyss,subscriber,gros malade
8332,6:02:32,zillou,subscriber,monkaW
8333,6:02:33,Oussamasc,subscriber,jspoil pas j'ai jamais joué
8334,6:02:35,BauerFeukeur,subscriber,@Oussamasc je crois que ca a été annoncé il y a longtemps monkaW
8335,6:02:41,Raezyviel,subscriber,Le casse couille de service
8336,6:02:46,BauerFeukeur,subscriber,sardPride
8337,6:02:46,yacinitoz,subscriber,c'est vraiment un détraqué mental baldur
8338,6:02:47,Noxiko,subscriber,C'est pas du spoil on le sait depuis longtemps
8339,6:02:50,WeebsGod,subscriber,fume le
8340,6:02:52,mat1s38,subscriber,tjr pas rapta lui ?
8341,6:02:53,Elbatro,subscriber,sardAYAYA sardAYAYA sardAYAYA
8342,6:02:57,Noxiko,subscriber,ITS TIME TO SHINE SARDOCHE
8343,6:03:01,Sarukog,none,Depuis longtemps = hier Keepo
8344,6:03:10,Wade_Wilsun,subscriber,l'est charismatique baldur dans son genre quand même
8345,6:03:16,ElCheGuevarab,subscriber,SHOOOOWTIME
8346,6:03:17,Oussamasc,subscriber,j'étais pas trop là hier
8347,6:03:24,WeebsGod,subscriber,pas la waifu monkaW
8348,6:03:24,zillou,subscriber,baldur 3 grammes dans chaque bras
8349,6:03:24,NaydeeM_,subscriber,il va la bolosse ?
8350,6:03:25,luxime,subscriber,100% il va la buter
8351,6:03:43,Noxiko,subscriber,Non mdr
8352,6:03:44,DaFe___,subscriber,aaaaaah
8353,6:03:44,Angelz3,subscriber,oui
8354,6:03:44,Raezyviel,subscriber,Euh
8355,6:03:45,Aukussse,subscriber,monkaS monkaS monkaS
8356,6:03:46,atomhunts,subscriber,mdr
8357,6:03:49,NorthWind63,subscriber,Raté mdr
8358,6:03:54,lvffy,subscriber,@Sardoche mdr non c'est pas ca l'histoire
8359,6:03:55,zoster_x,subscriber,mais non putzi' mdrr
8360,6:03:58,mr_sniippy,subscriber,fais pas ca baldur !
8361,6:03:58,DaFe___,subscriber,stop pause
8362,6:04:03,Raezyviel,subscriber,L'histoire nordique anéantis en 2s
8363,6:04:09,Shunpown_,subscriber,lip sync immonde
8364,6:04:12,Ataww,subscriber,Baldur en francais c'est dur quand meme
8365,6:04:12,BauerFeukeur,subscriber,réunion de famille pour Noël Pepega
8366,6:04:12,KyrieYN,subscriber,baldur pose ton arme
8367,6:04:18,afessetwin,subscriber,ptn jai pas suivi c'est qui ?
8368,6:04:23,Tankerrh,premium,@Sardoche Wollah j'en ai marre tu racontes full merde il en a marre car il peut RIEN SENTIR RIEN pas parce qu'il est immortel
8369,6:04:46,Noxiko,subscriber,PAPAPAPA
8370,6:04:54,ElCheGuevarab,subscriber,Quel bonhome Kratos
8371,6:04:58,BauerFeukeur,subscriber,sardYop
8372,6:04:59,WeebsGod,subscriber,LA CASTAGNE
8373,6:05:01,bab0b,subscriber,Kratos; profession : tueur de dieux
8374,6:05:10,BauerFeukeur,subscriber,le défenseur des mères solitaires
8375,6:05:12,theklyntar,subscriber,no hit ? mdrrrr
8376,6:05:14,hebus26,subscriber,2v1 NOT FAIR
8377,6:05:16,eestela,subscriber,"""Arrettez de vous battre"""
8378,6:05:18,yacinitoz,subscriber,mdr on dirait une daronne qui veut séparer dans le bus
8379,6:05:20,mat1s38,subscriber,je dis 248 try
8380,6:05:24,stelvesse99,subscriber,Arrêtez de vous battez
8381,6:05:34,Yurryh,subscriber,Freya en gameplay malfurion
8382,6:05:39,zillou,subscriber,Arretez sardAYAYA
